event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
HTI4045,"16 April 2023",2023,1,"Political violence",Battles,"Armed clash","400 Mawozo Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Croix-des-Bouquets,18.5768,-72.2263,1,"Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 16 April 2023, in Croix-des-Bouquets, Ouest, armed men shot and killed a police officer when he was on his way to work in the Duval area. According to witnesses, the killers were members of the 400 Mawozo gang. 1 fatality.",1,,1688412457
HTI4088,"15 April 2023",2023,1,"Political violence",Battles,"Armed clash","Ti Gabriel Gang",,3,"Nan Boston Gang",,3,33,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,"BINUH: United Nations Integrated Office in Haiti; Le Nouvelliste; Loop News Haiti",National,"On 15 April 2023, in Port-au-Prince - Cite Soleil, Ouest, for the second consecutive day, there were armed clashes between the Ti Gabriel gang (a.k.a. Brooklyn gang) and the Nan Boston gang. Clashes between these gangs were reported between 14 and 19 April, resulting in at least 70 civilians killed. A total of 49 women were raped amidst these days of clashes. 70 fatalities split across six events coded by ACLED.",12,"sexual violence",1684790004
HTI4037,"15 April 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Haiti)","Vigilante Group (Haiti)",5,"Unidentified Armed Group (Haiti)",,3,35,,332,Caribbean,Haiti,Nord,"Cap Haitien","Cap Haitien",Cap-Haitien,19.7594,-72.1982,1,"Alterpresse; Le Nouvelliste",National,"On 15 April 2023, in Cap-Haitien, Nord, a mob of residents lynched a man whom they accused of having tried to rob a currency trader in the Babiole area. He was the accomplice of another man who was arrested by the police. Both were wanted for robbery cases and illegal weapons possession. 1 fatality.",1,"crowd size=no report",1688412457
HTI4049,"15 April 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Alterpresse; Le Nouvelliste; Loop News Haiti",National,"On 15 April 2023, in Port-au-Prince, Ouest, unidentified armed men kidnapped a food depot owner in Jeremie Square, between Bas Peu de Choses and Carrefour Feuilles areas. There is no information on the abduction's circumstances and perpetrators, although the latest reports suggest that most abductions are gang-related. The whereabouts of the victim are unknown.",0,,1688412457
HTI4052,"15 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Saint Kitts and Nevis)","Government of Saint Kitts and Nevis (2022-); Private Security Forces (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Antigua Observer; GardaWorld; Gazette Haiti; Le Nouvelliste; Loop News Haiti; Rezo Nodwes; The St. Kitts Nevis Observer",Other-National,"On 15 April 2023, in Port-au-Prince - Delmas, Ouest, gang members ambushed the car where Saint Kitts and Nevis Honorary Consul to Haiti - and head of the Haiti Plastic company - was traveling in Delmas 31. During the ambush, the car was shot and set on fire. A second vehicle belonging to the delegation was also burned. The private guards of the diplomat tried to repeal the attack (methods unknown), but the gangsters, who moved in a vehicle, managed to kidnap the diplomat, his father, and another delegation member. The whereabouts of the victims are unknown. A private guard was killed, and an unspecified number of passers-by were injured. 1 fatality.",1,,1688412457
HTI4456,"15 April 2023",2023,3,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,2,AP,International,"Around 15 April 2023 (month of), in metropolitan Port-au-Prince, two unidentified gang members shot and killed an man in a house and cut his arms with a machete. The gangsters set fire to the property, killing a five-year-old boy who was inside. 2 fatalities.",2,,1693853088
HTI4457,"15 April 2023",2023,1,"Political violence","Violence against civilians","Sexual violence","G-9 Gang",,3,"Civilians (Haiti)","Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,HRW,Other,"On 15 April 2023, in Port-au-Prince - Cite Soleil, Ouest, four members of the G-9 gang raped two sisters and killed several men by shooting and beating them with machetes. The gangsters cut the men's bodies and burned them. The victims were killed and raped as they were intercepted walking on the street. At least 2 fatalities.",2,,1693853088
HTI4019,"14 April 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Ti Makak Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Standard",National,"On 14 April 2023, in Port-au-Prince - Petionville, Ouest, police forces shot and killed a member of the Ti Makak gang during a security operation in Thomassin. According to police, the killed gangster was the brother of the Ti Makak leader. 1 fatality.",1,,1681748430
HTI4087,"14 April 2023",2023,1,"Political violence",Battles,"Armed clash","Ti Gabriel Gang",,3,"Nan Boston Gang",,3,33,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Cite Soleil",18.5783,-72.3356,1,"BINUH: United Nations Integrated Office in Haiti; Le Nouvelliste; Loop News Haiti",National,"On 14 April 2023, in Port-au-Prince - Cite Soleil, Ouest, there were armed clashes between the Ti Gabriel gang (a.k.a. Brooklyn gang) and the Nan Boston gang. Clashes between these gangs were reported between 14 and 19 April, resulting in at least 70 civilians killed, including two minors. A total of 49 women were raped amidst these days of clashes. 70 fatalities split across six events coded by ACLED.",12,"sexual violence",1684790004
HTI4047,"14 April 2023",2023,1,Demonstrations,Riots,"Violent demonstration","Rioters (Haiti)",,5,"Police Forces of Haiti (2017-)","Military Forces of the Dominican Republic (2020-)",1,15,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets",Ganthier,Malpasse,18.4949,-71.8905,2,"El Nacional (Dominican Republic); Loop News Haiti",National-Regional,"On 14 April 2023, near Malpasse, Ouest, a group of residents on the Haitian side of the border threw bottles and stones against Dominican military officers at the Jimani border - in the Dominican side - as a demonstration to decry the killing of a Haitian national by a soldier moments before. The soldier was said to have shot him in self-defense. The demonstration was held as the body was being moved to Haiti. The Haitian police used tear gas to disperse the crowd. The Dominican soldiers closed the border.",0,"crowd size=no report",1688412457
HTI4051,"14 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Journalists (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Carrefour",18.5411,-72.3992,1,"Alterpresse; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 14 April 2023, overnight, in Port-au-Prince - Carrefour, Ouest, unidentified armed men shot and killed a radio journalist in Mahotiere 83 zone. The perpetrators and motivation of the attack are unknown. 1 fatality.",1,,1688412457
HTI4026,"13 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Lawyers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Nord,"Cap Haitien","Cap Haitien",Cap-Haitien,19.7594,-72.1982,2,"Gazette Haiti; Le Nouvelliste; Rezo Nodwes",National,"On 13 April 2023, near Cap-Haitien, Nord, unidentified armed men shot and killed a lawyer and burned his body in Cite Lescot. The motivation for the attack was not clarified, although he was involved in a land conflict case. It is not ruled out that the attack was related to this. Perpetrators were not identified, although one source suggested they were gang members. 1 fatality.",1,,1681748430
HTI4031,"13 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 13 April 2023, in Port-au-Prince, Ouest, residents and activists held a protest next to the Ministry of Justice to decry insecurity and kidnappings, and to demand the resignation of members of the government for not addressing the situation.",0,"crowd size=no report",1681748430
HTI4054,"13 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Catholic Christian Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Haiti Progress; Le Nouvelliste",National,"On 13 April 2023, in Port-au-Prince - Petionville, Ouest, unidentified gang members entered the Saint Charbel oratory in the Peguy-ville neighborhood and kidnapped two Catholic parishioners. When fleeing the religious temple, the gangsters attacked two other parishioners. The nature of the aggression was not clarified, although they got injured and moved to the hospital. The whereabouts of the victims are unknown. 2 injured.",0,,1688412457
HTI4029,"12 April 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Gazette Haiti; Le Nouvelliste; Loop News Haiti; Rezo Nodwes",National,"On 12 April 2023, in Port-au-Prince, Ouest, gang members kidnapped a man and his daughter when he was about to leave her at the Sainte-Rose de Lima School in John Brown Avenue, Lalue neighborhood. According to a witness, the perpetrators were armed gangsters who got out of a mini bus and forced the victims to enter the vehicle while threatening them with their arms. Another source stated that only the man was kidnapped after dropping the girl at school. The whereabouts of the victims are unknown.",0,,1681748430
HTI4030,"12 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)",,6,,,0,60,,332,Caribbean,Haiti,Nippes,Miragoane,Paillant,Miragoane,18.4448,-73.0886,1,"Le Nouvelliste",National,"On 12 April 2023, in Miragoane, Nippes, a group of passport demanders held a protest at the Immigration Regional Direction facilities to demand the arrest of employees whom they accused of corruption. They also asked for their replacement by new staff members. Protesters blocked with chains the entrance of the Immigration Regional Direction building.",0,"crowd size=no report",1681748430
HTI4025,"12 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Lawyers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Montrouis,18.9516,-72.7061,1,"Alterpresse; Gazette Haiti; Haiti Press Network; Le Nouvelliste; Rezo Nodwes",National,"On 12 April 2023, in Montrouis, Artibonite, unidentified gang members ambushed a vehicle at National Road 1, shooting and killing a lawyer traveling inside. The lawyer was decapitated, dragged by a car, burned, and abandoned. Another source stated that the lawyer was moved to a nearby area, where he was killed and thrown into the sea. Other passengers of the vehicle were robbed. The attack's motivation was not clarified, although the lawyer defended farmers and families involved in a land conflict in Piatre, which might be connected to the attack. Two suspects, including an interim executive from the Montrouis city hall, were arrested in connection with the killing. 1 fatality.",1,,1689610491
HTI4027,"11 April 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Baz Gran Grif de Savien Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Artibonite,Dessalines,"Petite Riviere de l'Artibonite","Petite Riviere de l'Artibonite",19.124,-72.4817,1,"Le Nouvelliste; Rezo Nodwes",National,"Property destruction: On 11 April 2023, overnight, in Petite Riviere de l'Artibonite, Artibonite, members of the Baz Gran Grif de Savien Gang set fire, looted, and vandalized a police station. A pick-up vehicle, some beds, wardrobes, and other materials that were inside were stolen. A school bus parked nearby was set on fire. The police station had been abandoned by the officers three months ago.",0,,1681748430
HTI4016,"11 April 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Vitelhomme Gang",,3,"Civilians (Haiti)","Journalists (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Gazette Haiti; Haiti Standard; Le Nouvelliste; Loop News Haiti",National,"On 11 April 2023, in Port-au-Prince - Petionville, Ouest, members of the Vitelhomme gang moving on a motorcycle kidnapped the head of the Canal Bleu TV channel on Freres Road when he was on his way home. Kidnappers, who contacted the son of the abducted, released the victim on 20 April after a ransom payment.",0,,1688412457
HTI4018,"10 April 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Ti Makak Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Haiti Standard; Le Nouvelliste; Metropole",National,"On 10 April 2023, in Port-au-Prince - Petionville, Ouest, police forces shot and killed at least three Ti Makak gangsters during a police operation in Thomassin and Valle Heureuse neighborhoods. The leader of the gang was said to have be injured during the attack, although authorities did not confirm this information. His death was officially announced on 24 April. Unofficial statements claimed that seven gangsters were killed in total, although only three mentioned above were confirmed by authorities. The operation was carried out a day after Ti Makak gangsters had killed three police officers and injured another one in Thomassin 32 (coded separately). At least 3 fatalities.",3,,1685983463
HTI4023,"10 April 2023",2023,2,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Farmers (Haiti); Tet Kole Ti Peyizan Ayisyen",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Montrouis,18.9516,-72.7061,1,"Alterpresse; Haiti Progress; Le Nouvelliste",National,"Around 10 April 2023 (between 5 - 15 April), in Montrouis, Artibonite, dozens of gangsters attacked residential areas, killing at least one person (methods unknown) and setting fire to 25 houses in different neighbourhoods of the commune. Several sources stated that the intended targets of the attack were farmers from the Tet Kole Ti Peyizan Movement, as part of a set of gang attacks aiming at grabbing their lands. At least 1 fatality.",1,,1688412457
HTI4017,"09 April 2023",2023,2,"Political violence",Battles,"Armed clash","Canaan Gang",,3,"Unidentified Communal Militia (Haiti)",,4,34,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets",Thomazeau,Thomazeau,18.6521,-72.0938,1,"Le Nouvelliste",National,"Around 9 April 2023 (weekend of), in Thomazeau, Ouest, members of the Canaan gang attacked residents in Onaville Citerne and Onaville 16, 18, and 22 neighborhoods. Several people were killed (methods unknown), and their bodies were burned. The gangsters looted and set fire to some houses and set up roadblocks with barricades to prevent police forces from circulating in the area. According to the gangsters, the victims were members of a self-defence group operating in the area. Unknown fatalities coded as 3.",3,,1681748430
HTI4020,"09 April 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Ti Makak Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Jamaica Observer; Le Nouvelliste; Loop News Haiti; Metropole; Rezo Nodwes; RNDDH: National Human Rights Defense Network",Other-National,"On 9 April 2023, in Port-au-Prince - Petionville, Ouest, police forces shot and killed three Ti Makak gangsters on a motorcycle during an operation in the Thomassin neighbourhood. The operation led to the release of several kidnapped people, the recovery of three corpses (identity and affiliation unknown), and the seizure of six weapons and 30 vehicles. In reprisal for this, members of the Ti Makak gang ambushed seven police officers in a patrol later that day in Thomassin 32. Three officers were killed, and one was injured. A video on social media showed the three corpses next to a motorcycle. The police recuperated the bodies. 6 fatalities, 1 injured.",6,,1687203775
HTI4024,"09 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Farmers (Haiti); Tet Kole Ti Peyizan Ayisyen; Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Montrouis,18.9516,-72.7061,1,"Le Nouvelliste",National,"On 9 April 2023, in Montrouis, Artibonite, unidentified gang members attacked the Wahoo Bay Beach hotel, damaging the infrastructure. Gunshots were heard during the day. Several sources stated that the intended targets of the attack were farmers from the Tet Kole Ti Peyizan Movement, as part of a set of gang attacks aiming at grabbing their lands. Casualties unknown.",0,,1688412457
HTI4034,"08 April 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Farmers (Haiti); Tet Kole Ti Peyizan Ayisyen",7,37,,332,Caribbean,Haiti,Artibonite,"Saint Marc","Saint Marc",Montrouis,18.9516,-72.7061,1,"Le Nouvelliste",National,"Property destruction: On 8 April 2023, in Montrouis, Artibonite, unidentified armed men occupied, looted, and set fire to farmers' crops belonging to the Tet Kole Ti Peyizan Movement in the Piatre area.",0,,1688412457
HTI4010,"06 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Canaan Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,"Croix Des Bouquets",Thomazeau,Thomazeau,18.6521,-72.0938,1,"Alterpresse; Le Nouvelliste; Rezo Nodwes",National,"On 6 April 2023, in Thomazeau, Ouest, overnight, members of the Canaan gang opened fire in the Onaville neighborhood. Several residents were killed, and houses were looted and set on fire. Some families fled the area on 7 April. Unknown number of fatalities coded as 3.",3,,1683052974
HTI4014,"05 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Health Workers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Le Nouvelliste",National,"On 5 April 2023, in Port-au-Prince - Petionville, Ouest, gang members attacked the vehicle driven by a doctor and head of the National Laboratory of Public Health, and kidnapped him. The doctor was severely injured due to the shards of glass from the vehicle. The gangsters took him to a hospital, where he was released. 1 injured.",0,,1681235990
HTI4022,"05 April 2023",2023,1,"Political violence",Battles,"Armed clash","Vitelhomme Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Haiti Progress; Rezo Nodwes",National,"On 5 April 2023, in Port-au-Prince - Petionville, Ouest, Vitelhomme gang members set fire to a police station and an antenna, spreading panic in the Meyotte neighborhood. Several families fled the scene due to the presence of the gangsters. Local reports stated the gang is trying to take control of the area. There were no casualties.",0,,1684790004
HTI4124,"05 April 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Alterpresse; Haiti Progress; Rezo Nodwes",National,"On 5 April 2023, in Port-au-Prince - Petionville, Ouest, Vitelhomme gang members shot and killed a man during a kidnapping attempt. 1 fatality.",1,,1684790004
HTI4012,"03 April 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Women (Haiti); Labor Group (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Loop News Haiti",National,"On 3 April 2023, in Port-au-Prince, Ouest, the feminist movement, called by the Marijan organization, held a march to demand respect for women's rights. They specifically called on further labor inclusion. The march was held on the 37th anniversary of the birth of the Haitian Women's Movement.",0,"crowd size=no report",1681235990
HTI4013,"02 April 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Students (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Gazette Haiti; Le Nouvelliste",National,"On 2 April 2023, in Port-au-Prince - Delmas, Ouest, unidentified armed men kidnapped two medical students in Delmas 75. The victims were about to submit their final thesis when they were abducted. There is no information on the perpetrators and circumstances of the abduction, but the latest reports suggest that most abductions are gang-related. The whereabouts of the victims are unknown.",0,,1681235990
HTI4009,"01 April 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Jerusalem 3 Gang",,3,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets","Croix Des Bouquets",Croix-des-Bouquets,18.5768,-72.2263,1,"Haiti Progress; Haiti Standard; Le Nouvelliste; Loop News Haiti",National,"On 1 April 2023, in Croix-des-Bouquets, Ouest, police forces shot and killed the leader of the Jerusalem 3 gang and another member of the gang during a clash in Canaan neighbourhood. The killed gangsters were allies of the Canaan gang. 2 fatalities.",2,,1681235990
HTI4011,"01 April 2023",2023,1,"Political violence",Battles,"Armed clash","Unidentified Gang (Haiti)",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste; Loop News Haiti",National,"On 1 April 2023, in Port-au-Prince, Ouest, police forces shot and killed two gang members during an intervention to prevent the kidnapping of a person. The gangsters, who were driving a vehicle with the abducted victim, saw the officers and shot at them, leading to a clash that took place between the Oswald and Saint Honore streets (drive-by). The victim managed to escape unharmed thanks to the police intervention. 2 fatalities.",2,,1681235990
HTI3983,"30 March 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Labor Group (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Delmas",18.5447,-72.3028,1,"Gazette Haiti; Le Nouvelliste; Metropole",National,"On 30 March 2023, in Port-au-Prince - Delmas, Ouest, armed men kidnapped several people, including three supermarket employees. Local reports suggested the kidnapping was gang-related. The whereabouts of the victims are unknown.",0,,1680532131
HTI3987,"30 March 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Vitelhomme Gang",,3,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Tabarre",18.5833,-72.2667,1,"Le Nouvelliste",National,"On 30 March 2023, Port-au-Prince - Tabarre, Ouest, police forces shot and killed two gang members who were thought to belong to the Vitelhomme Gang. 2 fatalities.",2,,1680532131
HTI4002,"30 March 2023",2023,1,"Strategic developments","Strategic developments",Other,"Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)",,7,37,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"Other: On 30 March 2023, in Port-au-Prince, Ouest, gunshots and detonations were heard along the day in Lalue, Bourdon, Nazon, and Christ-Roi neighbourhoods. The authorship and circumstances were not clarified. Gang attacks were reported on the same day in Petionville.",0,,1680532131
HTI4003,"30 March 2023",2023,1,Demonstrations,Protests,"Peaceful protest","Protesters (Haiti)","Lawyers (Haiti)",6,,,0,60,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Le Nouvelliste",National,"On 30 March 2023, in Port-au-Prince, Ouest, lawyers held a protest to demand the resumption of activities in the courts, stopped for several weeks due to a strike held by deputy government commissioners and court clerks.",0,"crowd size=no report",1680532131
HTI3986,"30 March 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Haiti (2017-)",,1,"Canaan Gang",,3,13,,332,Caribbean,Haiti,Ouest,"Croix Des Bouquets",Thomazeau,Thomazeau,18.6521,-72.0938,1,"Le Nouvelliste",National,"On 30 March 2023, in Thomazeau, Ouest, police forces intervened in the Onaville neighbourhood and clashed with members of the Canaan Gang, who tried ransom residents in the area. Casualties unknown.",0,,1681748430
HTI4015,"30 March 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Haiti)",,3,"Civilians (Haiti)","Women (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste",National,"On 30 March 2023, in Port-au-Prince - Petionville, Ouest, unidentified individuals kidnapped a nine-year-old girl on Freres Road. The abduction occurred when the minor and her aunt were going to her grandfather's house. According to relatives, the kidnappers contacted the family on 3 April, but no further information was reported. There is no additional information on the perpetrators of the abduction, but the latest reports suggest that most abductions are gang-related. The whereabouts of the victim are unknown.",0,"women targeted: girls",1681748430
HTI3982,"30 March 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Gang (Haiti)",,3,"Civilians (Haiti)","Health Workers (Haiti)",7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,,Port-au-Prince,18.5435,-72.3388,1,"Gazette Haiti; Haiti Progress; Le Nouvelliste; Metropole",National,"On 30 March 2023, in Port-au-Prince, Ouest, armed men kidnapped several people in Nazon and Bois-Verna neighborhoods. Among the victims were a doctor and his employee, abducted from a private clinic. Local reports suggested the kidnapping was gang-related. The victims were released around 3 May 2023 after a ransom was paid.",0,,1684790004
HTI3990,"30 March 2023",2023,1,"Political violence",Battles,"Armed clash","Vitelhomme Gang",,3,"Police Forces of Haiti (2017-)",,1,13,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste; Loop News Haiti; Rezo Nodwes; RNDDH: National Human Rights Defense Network",Other-National,"On 30 March 2023, overnight, in Port-au-Prince - Petionville, Ouest, more than 100 members of the Vitelhomme Gang attacked the Calebasse and Fort-Jacques residential areas, among others, by setting fire to houses and vehicles. Tens of members of the Vitelhomme Gang entered the Vivy Mitchell area in Les Palmes village and also attacked residential areas. A man -who was said to be the driver of a judge- was shot and killed, while at least a police officer was kidnapped. The gangsters set up barricades and roadblocks to prevent police forces from entering the area; however, authorities claimed that the police intervened (methods unknown) and took control of the situation. The attack was said to be in reprisal for the lynching of a gangster earlier that day (coded separately). Several fatalities were reported by the National Human Rights Defense Network in Calebasse, Fort-Jacques. At least 2 fatalities split in two events coded by ACLED.",1,,1684790004
HTI3999,"30 March 2023",2023,1,"Political violence","Violence against civilians",Attack,"Vitelhomme Gang",,3,"Civilians (Haiti)",,7,37,"Civilian targeting",332,Caribbean,Haiti,Ouest,Port-au-Prince,Kenscoff,"Port-au-Prince - Kenscoff",18.4495,-72.2866,1,"Le Nouvelliste; Rezo Nodwes; RNDDH: National Human Rights Defense Network",Other-National,"On 30 March 2023, in Port-au-Prince - Kenscoff, Ouest, members of the Vitelhomme Gang attacked the Berette neighborhood by setting fire to houses and vehicles. There were several kidnappings attempts. The attack was said to be in reprisal for the lynching of a gangster in Petionville earlier that day (coded separately). Several fatalities were reported by the National Human Rights Defense Network in Berette and two other neighborhoods of Petionville. At least 2 fatalities split in two events coded by ACLED.",1,,1684790004
HTI4001,"30 March 2023",2023,1,"Political violence",Riots,"Mob violence","Rioters (Haiti)","Vigilante Group (Haiti)",5,"Vitelhomme Gang",,3,35,,332,Caribbean,Haiti,Ouest,Port-au-Prince,,"Port-au-Prince - Petionville",18.5132,-72.286,1,"Le Nouvelliste; Rezo Nodwes; RNDDH: National Human Rights Defense Network",Other-National,"On 30 March 2023, in Port-au-Prince - Petionville, Ouest, residents held members of the Vitelhomme Gang who tried to kidnap residents in the Fort-Jacques neighborhood. The mob lynched a gangster to prevent the criminals from taking away their victims. The gangsters set fire to a vehicle. Police forces claimed to have intervened (methods unknown). In reprisal for this, more than 100 gangsters returned later that day and attacked residents (coded separately). 1 fatality.",1,"crowd size=no report",1684790004
